2026-05-23 10:22:13,216 | INFO | aiogram.dispatcher | Connection established (tryings = 1, bot id = 8628319369)
2026-05-23 10:23:20,534 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientOSError: [WinError 1236] The network connection was aborted by the local system
2026-05-23 10:23:20,544 | WARNING | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8628319369)
2026-05-23 10:23:42,578 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:23:42,579 | WARNING | aiogram.dispatcher | Sleep for 1.359229 seconds and try again... (tryings = 1, bot id = 8628319369)
2026-05-23 10:24:04,985 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:24:05,002 | WARNING | aiogram.dispatcher | Sleep for 1.856507 seconds and try again... (tryings = 2, bot id = 8628319369)
2026-05-23 10:24:27,918 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:24:27,918 | WARNING | aiogram.dispatcher | Sleep for 2.370263 seconds and try again... (tryings = 3, bot id = 8628319369)
2026-05-23 10:24:51,336 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:24:51,337 | WARNING | aiogram.dispatcher | Sleep for 3.147020 seconds and try again... (tryings = 4, bot id = 8628319369)
2026-05-23 10:25:15,535 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:25:15,536 | WARNING | aiogram.dispatcher | Sleep for 4.086263 seconds and try again... (tryings = 5, bot id = 8628319369)
2026-05-23 10:25:40,675 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:25:40,675 | WARNING | aiogram.dispatcher | Sleep for 4.959198 seconds and try again... (tryings = 6, bot id = 8628319369)
2026-05-23 10:26:06,692 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:26:06,692 | WARNING | aiogram.dispatcher | Sleep for 5.001426 seconds and try again... (tryings = 7, bot id = 8628319369)
2026-05-23 10:26:32,734 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:26:32,735 | WARNING | aiogram.dispatcher | Sleep for 4.938387 seconds and try again... (tryings = 8, bot id = 8628319369)
2026-05-23 10:26:58,728 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:26:58,729 | WARNING | aiogram.dispatcher | Sleep for 4.997781 seconds and try again... (tryings = 9, bot id = 8628319369)
2026-05-23 10:27:24,770 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:27:24,770 | WARNING | aiogram.dispatcher | Sleep for 5.001254 seconds and try again... (tryings = 10, bot id = 8628319369)
2026-05-23 10:27:50,813 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:27:50,817 | WARNING | aiogram.dispatcher | Sleep for 5.000077 seconds and try again... (tryings = 11, bot id = 8628319369)
2026-05-23 10:28:16,880 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:28:16,880 | WARNING | aiogram.dispatcher | Sleep for 5.009825 seconds and try again... (tryings = 12, bot id = 8628319369)
2026-05-23 10:28:42,954 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:28:42,955 | WARNING | aiogram.dispatcher | Sleep for 5.124603 seconds and try again... (tryings = 13, bot id = 8628319369)
2026-05-23 10:29:09,140 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:29:09,141 | WARNING | aiogram.dispatcher | Sleep for 4.977782 seconds and try again... (tryings = 14, bot id = 8628319369)
2026-05-23 10:29:35,160 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:29:35,161 | WARNING | aiogram.dispatcher | Sleep for 5.017015 seconds and try again... (tryings = 15, bot id = 8628319369)
2026-05-23 10:30:01,226 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:30:01,230 | WARNING | aiogram.dispatcher | Sleep for 5.057014 seconds and try again... (tryings = 16, bot id = 8628319369)
2026-05-23 10:30:27,333 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:30:27,333 | WARNING | aiogram.dispatcher | Sleep for 5.278357 seconds and try again... (tryings = 17, bot id = 8628319369)
2026-05-23 10:30:53,671 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:30:53,674 | WARNING | aiogram.dispatcher | Sleep for 4.980584 seconds and try again... (tryings = 18, bot id = 8628319369)
2026-05-23 10:31:19,716 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
